Trade(buyOrderId=BUY-1763965650528-006499, sellOrderId=SELL-1763965655403-007276, tradeType=FOREX, price=2.47, quantity=411, timestamp=1774605095574)
Trade(buyOrderId=BUY-1763965650523-002943, sellOrderId=SELL-1763965655390-000203, tradeType=FOREX, price=2.0, quantity=35, timestamp=1774611758719)
Trade(buyOrderId=BUY-1763965650523-002943, sellOrderId=SELL-1763965655390-000098, tradeType=FOREX, price=3.0, quantity=83, timestamp=1774611758724)
Trade(buyOrderId=BUY-1763965650523-002943, sellOrderId=SELL-1763965655398-004206, tradeType=FOREX, price=2.45, quantity=68, timestamp=1774611758725)
Trade(buyOrderId=BUY-1763965650524-003250, sellOrderId=SELL-1763965655398-004206, tradeType=FOREX, price=2.45, quantity=96, timestamp=1774611758726)
Trade(buyOrderId=BUY-1763965650524-003273, sellOrderId=SELL-1763965655398-004206, tradeType=FOREX, price=2.45, quantity=372, timestamp=1774611758728)
Trade(buyOrderId=BUY-1763965650528-006024, sellOrderId=SELL-1763965655398-004206, tradeType=FOREX, price=2.45, quantity=90, timestamp=1774611758729)
Trade(buyOrderId=BUY-1763965650528-006024, sellOrderId=SELL-1763965655391-000532, tradeType=FOREX, price=3.37, quantity=491, timestamp=1774611758750)
Trade(buyOrderId=BUY-1763965650529-007470, sellOrderId=SELL-1763965655391-000532, tradeType=FOREX, price=3.37, quantity=204, timestamp=1774611758751)
Trade(buyOrderId=BUY-1763965650529-007470, sellOrderId=SELL-1763965655393-001668, tradeType=FOREX, price=1.57, quantity=473, timestamp=1774611758753)
Trade(buyOrderId=BUY-1763965650524-003120, sellOrderId=SELL-1763965655393-001668, tradeType=FOREX, price=1.57, quantity=14, timestamp=1774611758756)
Trade(buyOrderId=BUY-1763965650520-000741, sellOrderId=SELL-1763965655394-002391, tradeType=CRYPTO, price=294.01, quantity=37, timestamp=1774611758760)
Trade(buyOrderId=BUY-1763965650520-000625, sellOrderId=SELL-1763965655394-002391, tradeType=CRYPTO, price=294.01, quantity=11, timestamp=1774611758761)
Trade(buyOrderId=BUY-1763965650520-000831, sellOrderId=SELL-1763965655394-002391, tradeType=CRYPTO, price=294.01, quantity=41, timestamp=1774611758762)
Trade(buyOrderId=BUY-1763965650529-006850, sellOrderId=SELL-1763965655394-002391, tradeType=CRYPTO, price=294.01, quantity=9, timestamp=1774611758763)
Trade(buyOrderId=BUY-1763965650521-001597, sellOrderId=SELL-1763965655394-002391, tradeType=CRYPTO, price=294.01, quantity=39, timestamp=1774611758764)
Trade(buyOrderId=BUY-1763965650522-002226, sellOrderId=SELL-1763965655394-002391, tradeType=CRYPTO, price=294.01, quantity=22, timestamp=1774611758765)
Trade(buyOrderId=BUY-1763965650522-002226, sellOrderId=SELL-1763965655397-003910, tradeType=CRYPTO, price=424.45, quantity=47, timestamp=1774611758766)
Trade(buyOrderId=BUY-1763965650523-002542, sellOrderId=SELL-1763965655397-003910, tradeType=CRYPTO, price=424.45, quantity=20, timestamp=1774611758768)
Trade(buyOrderId=BUY-1763965650523-002549, sellOrderId=SELL-1763965655400-005441, tradeType=EQUITY, price=135.06, quantity=5, timestamp=1774611758769)
Trade(buyOrderId=BUY-1763965650521-001510, sellOrderId=SELL-1763965655400-005441, tradeType=EQUITY, price=135.06, quantity=95, timestamp=1774611758770)
Trade(buyOrderId=BUY-1763965650525-004206, sellOrderId=SELL-1763965655400-005441, tradeType=EQUITY, price=135.06, quantity=334, timestamp=1774611758771)
Trade(buyOrderId=BUY-1763965650523-002542, sellOrderId=SELL-1763965655397-003877, tradeType=CRYPTO, price=451.62, quantity=43, timestamp=1774611758771)
Trade(buyOrderId=BUY-1763965650528-006279, sellOrderId=SELL-1763965655397-003877, tradeType=CRYPTO, price=451.62, quantity=5, timestamp=1774611758772)
Trade(buyOrderId=BUY-1763965650525-004206, sellOrderId=SELL-1763965655397-003810, tradeType=EQUITY, price=155.74, quantity=108, timestamp=1774611758773)
Trade(buyOrderId=BUY-1763965650520-000823, sellOrderId=SELL-1763965655397-003810, tradeType=EQUITY, price=155.74, quantity=309, timestamp=1774611758774)
Trade(buyOrderId=BUY-1763965650520-000823, sellOrderId=SELL-1763965655401-005918, tradeType=EQUITY, price=121.46, quantity=5, timestamp=1774611758774)
Trade(buyOrderId=BUY-1763965650524-003225, sellOrderId=SELL-1763965655401-005918, tradeType=EQUITY, price=121.46, quantity=242, timestamp=1774611758776)
Trade(buyOrderId=BUY-1763965650528-006151, sellOrderId=SELL-1763965655401-005918, tradeType=EQUITY, price=121.46, quantity=35, timestamp=1774611758777)
Trade(buyOrderId=BUY-1763965650525-003816, sellOrderId=SELL-1763965655401-005918, tradeType=EQUITY, price=121.46, quantity=168, timestamp=1774611758778)
Trade(buyOrderId=BUY-1763965650526-005058, sellOrderId=SELL-1763965655401-005918, tradeType=EQUITY, price=121.46, quantity=113, timestamp=1774611758780)
Trade(buyOrderId=BUY-1763965650524-003120, sellOrderId=SELL-1763965655391-000544, tradeType=FOREX, price=3.31, quantity=699, timestamp=1774611758781)
Trade(buyOrderId=BUY-1763965650524-003120, sellOrderId=SELL-1763965655399-004540, tradeType=FOREX, price=4.27, quantity=191, timestamp=1774611758782)
Trade(buyOrderId=BUY-1763965650524-003450, sellOrderId=SELL-1763965655399-004540, tradeType=FOREX, price=4.27, quantity=252, timestamp=1774611758783)
Trade(buyOrderId=BUY-1763965650524-003450, sellOrderId=SELL-1763965655399-004738, tradeType=FOREX, price=4.02, quantity=6, timestamp=1774611758785)
Trade(buyOrderId=BUY-1763965650527-005497, sellOrderId=SELL-1763965655399-004738, tradeType=FOREX, price=4.02, quantity=133, timestamp=1774611758786)
Trade(buyOrderId=BUY-1763965650528-006327, sellOrderId=SELL-1763965655399-004738, tradeType=FOREX, price=4.02, quantity=160, timestamp=1774611758787)
Trade(buyOrderId=BUY-1763965650528-006559, sellOrderId=SELL-1763965655399-004738, tradeType=FOREX, price=4.02, quantity=361, timestamp=1774611758788)
Trade(buyOrderId=BUY-1763965650528-006559, sellOrderId=SELL-1763965655394-002177, tradeType=FOREX, price=3.26, quantity=520, timestamp=1774611758789)
Trade(buyOrderId=BUY-1763965650528-006279, sellOrderId=SELL-1763965655402-006726, tradeType=CRYPTO, price=420.76, quantity=44, timestamp=1774611758790)
Trade(buyOrderId=BUY-1763965650529-007077, sellOrderId=SELL-1763965655402-006726, tradeType=CRYPTO, price=420.76, quantity=49, timestamp=1774611758791)
Trade(buyOrderId=BUY-1763965650526-005058, sellOrderId=SELL-1763965655403-007255, tradeType=EQUITY, price=168.57, quantity=26, timestamp=1774611758793)
Trade(buyOrderId=BUY-1763965650526-005058, sellOrderId=SELL-1763965655396-003293, tradeType=EQUITY, price=111.14, quantity=161, timestamp=1774611758796)
Trade(buyOrderId=BUY-1763965650522-002251, sellOrderId=SELL-1763965655396-003293, tradeType=EQUITY, price=111.14, quantity=307, timestamp=1774611758797)
Trade(buyOrderId=BUY-1763965650528-006359, sellOrderId=SELL-1763965655396-003293, tradeType=EQUITY, price=111.14, quantity=37, timestamp=1774611758798)
Trade(buyOrderId=BUY-1763965650523-002790, sellOrderId=SELL-1763965655396-003293, tradeType=EQUITY, price=111.14, quantity=352, timestamp=1774611758799)
Trade(buyOrderId=BUY-1763965650528-006559, sellOrderId=SELL-1763965655399-004717, tradeType=FOREX, price=1.34, quantity=117, timestamp=1774611758800)
Trade(buyOrderId=BUY-1763965650519-000513, sellOrderId=SELL-1763965655399-004717, tradeType=FOREX, price=1.34, quantity=249, timestamp=1774611758801)
Trade(buyOrderId=BUY-1763965650523-002790, sellOrderId=SELL-1763965655392-000957, tradeType=EQUITY, price=105.42, quantity=78, timestamp=1774611758802)
Trade(buyOrderId=BUY-1763965650526-005052, sellOrderId=SELL-1763965655392-000957, tradeType=EQUITY, price=105.42, quantity=435, timestamp=1774611758803)
Trade(buyOrderId=BUY-1763965650526-005052, sellOrderId=SELL-1763965655391-000472, tradeType=EQUITY, price=150.0, quantity=14, timestamp=1774611758804)
Trade(buyOrderId=BUY-1763965650523-002533, sellOrderId=SELL-1763965655391-000472, tradeType=EQUITY, price=150.0, quantity=40, timestamp=1774611758805)
Trade(buyOrderId=BUY-1763965650523-002533, sellOrderId=SELL-1763965655390-000322, tradeType=EQUITY, price=150.0, quantity=109, timestamp=1774611758806)
Trade(buyOrderId=BUY-1763965650523-002533, sellOrderId=SELL-1763965655390-000214, tradeType=EQUITY, price=100.0, quantity=50, timestamp=1774611758807)
Trade(buyOrderId=BUY-1763965650519-000513, sellOrderId=SELL-1763965655402-006741, tradeType=FOREX, price=3.05, quantity=250, timestamp=1774611758808)
Trade(buyOrderId=BUY-1763965650521-001462, sellOrderId=SELL-1763965655402-006741, tradeType=FOREX, price=3.05, quantity=630, timestamp=1774611758809)
Trade(buyOrderId=BUY-1763965650521-001462, sellOrderId=SELL-1763965655400-005459, tradeType=FOREX, price=2.08, quantity=305, timestamp=1774611758810)
Trade(buyOrderId=BUY-1763965650525-003844, sellOrderId=SELL-1763965655400-005459, tradeType=FOREX, price=2.08, quantity=62, timestamp=1774611758811)
Trade(buyOrderId=BUY-1763965650525-003844, sellOrderId=SELL-1763965655402-006829, tradeType=FOREX, price=1.89, quantity=274, timestamp=1774611758812)
Trade(buyOrderId=BUY-1763965650525-003844, sellOrderId=SELL-1763965655402-006855, tradeType=FOREX, price=3.27, quantity=305, timestamp=1774611758814)
Trade(buyOrderId=BUY-1763965650525-004030, sellOrderId=SELL-1763965655402-006855, tradeType=FOREX, price=3.27, quantity=581, timestamp=1774611758815)
Trade(buyOrderId=BUY-1763965650523-002533, sellOrderId=SELL-1763965655391-000806, tradeType=EQUITY, price=54.67, quantity=91, timestamp=1774611758816)
Trade(buyOrderId=BUY-1763965650528-006143, sellOrderId=SELL-1763965655391-000806, tradeType=EQUITY, price=54.67, quantity=1, timestamp=1774611758817)
Trade(buyOrderId=BUY-1763965650522-001746, sellOrderId=SELL-1763965655391-000806, tradeType=EQUITY, price=54.67, quantity=311, timestamp=1774611758818)
Trade(buyOrderId=BUY-1763965650525-004030, sellOrderId=SELL-1763965655399-004751, tradeType=FOREX, price=2.11, quantity=257, timestamp=1774611758819)
Trade(buyOrderId=BUY-1763965650527-005295, sellOrderId=SELL-1763965655399-004751, tradeType=FOREX, price=2.11, quantity=2, timestamp=1774611758819)
Trade(buyOrderId=BUY-1763965650527-005295, sellOrderId=SELL-1763965655403-007414, tradeType=FOREX, price=1.04, quantity=47, timestamp=1774611758821)
Trade(buyOrderId=BUY-1763965650529-007431, sellOrderId=SELL-1763965655403-007414, tradeType=FOREX, price=1.04, quantity=237, timestamp=1774611758821)
Trade(buyOrderId=BUY-1763965650522-001746, sellOrderId=SELL-1763965655402-006507, tradeType=EQUITY, price=60.18, quantity=172, timestamp=1774611758822)
Trade(buyOrderId=BUY-1763965650523-002710, sellOrderId=SELL-1763965655402-006507, tradeType=EQUITY, price=60.18, quantity=226, timestamp=1774611758823)
Trade(buyOrderId=BUY-1763965650526-004472, sellOrderId=SELL-1763965655402-006507, tradeType=EQUITY, price=60.18, quantity=398, timestamp=1774611758824)
Trade(buyOrderId=BUY-1763965650529-007431, sellOrderId=SELL-1763965655393-001687, tradeType=FOREX, price=1.08, quantity=428, timestamp=1774611758826)
Trade(buyOrderId=BUY-1763965650520-000663, sellOrderId=SELL-1763965655393-001687, tradeType=FOREX, price=1.08, quantity=120, timestamp=1774611758828)
Trade(buyOrderId=BUY-1763965650520-000663, sellOrderId=SELL-1763965655398-004496, tradeType=FOREX, price=3.43, quantity=45, timestamp=1774611758828)
Trade(buyOrderId=BUY-1763965650523-002604, sellOrderId=SELL-1763965655398-004496, tradeType=FOREX, price=3.43, quantity=55, timestamp=1774611758830)
Trade(buyOrderId=BUY-1763965650526-004472, sellOrderId=SELL-1763965655398-004301, tradeType=EQUITY, price=154.54, quantity=50, timestamp=1774611758831)
Trade(buyOrderId=BUY-1763965650529-007160, sellOrderId=SELL-1763965655398-004301, tradeType=EQUITY, price=154.54, quantity=96, timestamp=1774611758831)
Trade(buyOrderId=BUY-1763965650523-002604, sellOrderId=SELL-1763965655401-006268, tradeType=FOREX, price=1.74, quantity=627, timestamp=1774611758832)
Trade(buyOrderId=BUY-1763965650526-004405, sellOrderId=SELL-1763965655401-006268, tradeType=FOREX, price=1.74, quantity=292, timestamp=1774611758833)
Trade(buyOrderId=BUY-1763965650529-007077, sellOrderId=SELL-1763965655395-002641, tradeType=CRYPTO, price=383.88, quantity=30, timestamp=1774611758834)
Trade(buyOrderId=BUY-1763965650520-000945, sellOrderId=SELL-1763965655395-002641, tradeType=CRYPTO, price=383.88, quantity=42, timestamp=1774611758835)
Trade(buyOrderId=BUY-1763965650526-004405, sellOrderId=SELL-1763965655401-006276, tradeType=FOREX, price=2.24, quantity=216, timestamp=1774611758836)
Trade(buyOrderId=BUY-1763965650526-004914, sellOrderId=SELL-1763965655401-006276, tradeType=FOREX, price=2.24, quantity=611, timestamp=1774611758837)
Trade(buyOrderId=BUY-1763965650526-004914, sellOrderId=SELL-1763965655390-000282, tradeType=FOREX, price=2.5, quantity=77, timestamp=1774611758839)
Trade(buyOrderId=BUY-1763965650520-000945, sellOrderId=SELL-1763965655396-003100, tradeType=CRYPTO, price=450.61, quantity=10, timestamp=1774611758840)
Trade(buyOrderId=BUY-1763965650525-003779, sellOrderId=SELL-1763965655396-003100, tradeType=CRYPTO, price=450.61, quantity=38, timestamp=1774611758840)
Trade(buyOrderId=BUY-1763965650524-003648, sellOrderId=SELL-1763965655396-003100, tradeType=CRYPTO, price=450.61, quantity=12, timestamp=1774611758841)
Trade(buyOrderId=BUY-1763965650529-007160, sellOrderId=SELL-1763965655400-005529, tradeType=EQUITY, price=119.87, quantity=215, timestamp=1774611758842)
Trade(buyOrderId=BUY-1763965650527-005507, sellOrderId=SELL-1763965655400-005529, tradeType=EQUITY, price=119.87, quantity=318, timestamp=1774611758843)
Trade(buyOrderId=BUY-1763965650524-003494, sellOrderId=SELL-1763965655400-005529, tradeType=EQUITY, price=119.87, quantity=57, timestamp=1774611758844)
Trade(buyOrderId=BUY-1763965650527-005111, sellOrderId=SELL-1763965655400-005529, tradeType=EQUITY, price=119.87, quantity=111, timestamp=1774611758845)
Trade(buyOrderId=BUY-1763965650522-001837, sellOrderId=SELL-1763965655400-005529, tradeType=EQUITY, price=119.87, quantity=17, timestamp=1774611758847)
Trade(buyOrderId=BUY-1763965650524-003648, sellOrderId=SELL-1763965655391-000733, tradeType=CRYPTO, price=541.46, quantity=25, timestamp=1774611758848)
Trade(buyOrderId=BUY-1763965650527-005520, sellOrderId=SELL-1763965655391-000733, tradeType=CRYPTO, price=541.46, quantity=13, timestamp=1774611758850)
Trade(buyOrderId=BUY-1763965650526-004914, sellOrderId=SELL-1763965655390-000190, tradeType=FOREX, price=2.5, quantity=106, timestamp=1774611758850)
Trade(buyOrderId=BUY-1763965650526-004914, sellOrderId=SELL-1763965655395-002847, tradeType=FOREX, price=1.26, quantity=117, timestamp=1774611758851)
Trade(buyOrderId=BUY-1763965650521-001161, sellOrderId=SELL-1763965655395-002847, tradeType=FOREX, price=1.26, quantity=44, timestamp=1774611758852)
Trade(buyOrderId=BUY-1763965650522-001837, sellOrderId=SELL-1763965655397-003622, tradeType=EQUITY, price=162.85, quantity=421, timestamp=1774611758853)
Trade(buyOrderId=BUY-1763965650521-001161, sellOrderId=SELL-1763965655390-000176, tradeType=FOREX, price=2.0, quantity=15, timestamp=1774611758854)
Trade(buyOrderId=BUY-1763965650527-005520, sellOrderId=SELL-1763965655400-005323, tradeType=CRYPTO, price=510.65, quantity=17, timestamp=1774611758855)
Trade(buyOrderId=BUY-1763965650527-005520, sellOrderId=SELL-1763965655402-006919, tradeType=CRYPTO, price=206.18, quantity=25, timestamp=1774611758856)
Trade(buyOrderId=BUY-1763965650526-005003, sellOrderId=SELL-1763965655402-006919, tradeType=CRYPTO, price=206.18, quantity=35, timestamp=1774611758857)
Trade(buyOrderId=BUY-1763965650529-007286, sellOrderId=SELL-1763965655402-006919, tradeType=CRYPTO, price=206.18, quantity=24, timestamp=1774611758862)
Trade(buyOrderId=BUY-1763965650529-006903, sellOrderId=SELL-1763965655402-006919, tradeType=CRYPTO, price=206.18, quantity=70, timestamp=1774611758863)
Trade(buyOrderId=BUY-1763965650522-002175, sellOrderId=SELL-1763965655402-006919, tradeType=CRYPTO, price=206.18, quantity=44, timestamp=1774611758864)
Trade(buyOrderId=BUY-1763965650526-004555, sellOrderId=SELL-1763965655402-006919, tradeType=CRYPTO, price=206.18, quantity=1, timestamp=1774611758865)
Trade(buyOrderId=BUY-1763965650525-004282, sellOrderId=SELL-1763965655402-006919, tradeType=CRYPTO, price=206.18, quantity=17, timestamp=1774611758866)
Trade(buyOrderId=BUY-1763965650526-004517, sellOrderId=SELL-1763965655402-006919, tradeType=CRYPTO, price=206.18, quantity=24, timestamp=1774611758867)
Trade(buyOrderId=BUY-1763965650522-001837, sellOrderId=SELL-1763965655393-001774, tradeType=EQUITY, price=107.99, quantity=84, timestamp=1774611758868)
Trade(buyOrderId=BUY-1763965650525-003955, sellOrderId=SELL-1763965655393-001774, tradeType=EQUITY, price=107.99, quantity=20, timestamp=1774611758869)
Trade(buyOrderId=BUY-1763965650525-003955, sellOrderId=SELL-1763965655402-006596, tradeType=EQUITY, price=160.77, quantity=405, timestamp=1774611758870)
Trade(buyOrderId=BUY-1763965650525-003955, sellOrderId=SELL-1763965655403-006966, tradeType=EQUITY, price=97.66, quantity=64, timestamp=1774611758871)
Trade(buyOrderId=BUY-1763965650521-001161, sellOrderId=SELL-1763965655392-001390, tradeType=FOREX, price=2.31, quantity=233, timestamp=1774611758872)
Trade(buyOrderId=BUY-1763965650521-001161, sellOrderId=SELL-1763965655394-002304, tradeType=FOREX, price=2.43, quantity=629, timestamp=1774611758873)
Trade(buyOrderId=BUY-1763965650522-001783, sellOrderId=SELL-1763965655394-002304, tradeType=FOREX, price=2.43, quantity=331, timestamp=1774611758874)
Trade(buyOrderId=BUY-1763965650522-001783, sellOrderId=SELL-1763965655391-000718, tradeType=FOREX, price=2.04, quantity=216, timestamp=1774611758875)
Trade(buyOrderId=BUY-1763965650528-005838, sellOrderId=SELL-1763965655391-000718, tradeType=FOREX, price=2.04, quantity=126, timestamp=1774611758876)
Trade(buyOrderId=BUY-1763965650525-003955, sellOrderId=SELL-1763965655393-001753, tradeType=EQUITY, price=140.07, quantity=13, timestamp=1774611758877)
Trade(buyOrderId=BUY-1763965650528-005838, sellOrderId=SELL-1763965655391-000644, tradeType=FOREX, price=1.46, quantity=46, timestamp=1774611758878)
Trade(buyOrderId=BUY-1763965650529-006980, sellOrderId=SELL-1763965655391-000644, tradeType=FOREX, price=1.46, quantity=161, timestamp=1774611758879)
Trade(buyOrderId=BUY-1763965650523-002384, sellOrderId=SELL-1763965655391-000644, tradeType=FOREX, price=1.46, quantity=421, timestamp=1774611758880)
Trade(buyOrderId=BUY-1763965650523-002938, sellOrderId=SELL-1763965655391-000644, tradeType=FOREX, price=1.46, quantity=153, timestamp=1774611758881)
Trade(buyOrderId=BUY-1763965650521-001350, sellOrderId=SELL-1763965655391-000644, tradeType=FOREX, price=1.46, quantity=60, timestamp=1774611758882)
Trade(buyOrderId=BUY-1763965650521-001350, sellOrderId=SELL-1763965655391-000450, tradeType=FOREX, price=2.5, quantity=23, timestamp=1774611758886)
Trade(buyOrderId=BUY-1763965650525-003955, sellOrderId=SELL-1763965655398-004493, tradeType=EQUITY, price=145.61, quantity=34, timestamp=1774611758887)
Trade(buyOrderId=BUY-1763965650526-004615, sellOrderId=SELL-1763965655398-004493, tradeType=EQUITY, price=145.61, quantity=71, timestamp=1774611758887)
Trade(buyOrderId=BUY-1763965650523-002362, sellOrderId=SELL-1763965655398-004493, tradeType=EQUITY, price=145.61, quantity=238, timestamp=1774611758888)
Trade(buyOrderId=BUY-1763965650521-001350, sellOrderId=SELL-1763965655392-001134, tradeType=FOREX, price=1.76, quantity=569, timestamp=1774611758889)
Trade(buyOrderId=BUY-1763965650522-001865, sellOrderId=SELL-1763965655392-001134, tradeType=FOREX, price=1.76, quantity=168, timestamp=1774611758891)
Trade(buyOrderId=BUY-1763965650522-001865, sellOrderId=SELL-1763965655395-002960, tradeType=FOREX, price=4.69, quantity=289, timestamp=1774611758892)
Trade(buyOrderId=BUY-1763965650528-006432, sellOrderId=SELL-1763965655395-002960, tradeType=FOREX, price=4.69, quantity=658, timestamp=1774611758893)
Trade(buyOrderId=BUY-1763965650528-006432, sellOrderId=SELL-1763965655403-007310, tradeType=FOREX, price=2.9, quantity=206, timestamp=1774611758894)
Trade(buyOrderId=BUY-1763965650520-000729, sellOrderId=SELL-1763965655403-007310, tradeType=FOREX, price=2.9, quantity=67, timestamp=1774611758895)
Trade(buyOrderId=BUY-1763965650526-004517, sellOrderId=SELL-1763965655394-002217, tradeType=CRYPTO, price=216.63, quantity=12, timestamp=1774611758896)
Trade(buyOrderId=BUY-1763965650523-002534, sellOrderId=SELL-1763965655394-002217, tradeType=CRYPTO, price=216.63, quantity=4, timestamp=1774611758897)
Trade(buyOrderId=BUY-1763965650526-004701, sellOrderId=SELL-1763965655394-002217, tradeType=CRYPTO, price=216.63, quantity=11, timestamp=1774611758898)
Trade(buyOrderId=BUY-1763965650528-006606, sellOrderId=SELL-1763965655394-002217, tradeType=CRYPTO, price=216.63, quantity=9, timestamp=1774611758899)
Trade(buyOrderId=BUY-1763965650525-004167, sellOrderId=SELL-1763965655394-002217, tradeType=CRYPTO, price=216.63, quantity=14, timestamp=1774611758900)
Trade(buyOrderId=BUY-1763965650526-004435, sellOrderId=SELL-1763965655394-002217, tradeType=CRYPTO, price=216.63, quantity=30, timestamp=1774611758901)
Trade(buyOrderId=BUY-1763965650521-001166, sellOrderId=SELL-1763965655394-002217, tradeType=CRYPTO, price=216.63, quantity=39, timestamp=1774611758901)
Trade(buyOrderId=BUY-1763965650526-004518, sellOrderId=SELL-1763965655394-002217, tradeType=CRYPTO, price=216.63, quantity=57, timestamp=1774611758902)
Trade(buyOrderId=BUY-1763965650523-002362, sellOrderId=SELL-1763965655390-000367, tradeType=EQUITY, price=150.0, quantity=109, timestamp=1774611758903)
Trade(buyOrderId=BUY-1763965650520-000729, sellOrderId=SELL-1763965655390-000383, tradeType=FOREX, price=2.5, quantity=62, timestamp=1774611758904)
Trade(buyOrderId=BUY-1763965650520-000729, sellOrderId=SELL-1763965655396-003468, tradeType=FOREX, price=2.55, quantity=415, timestamp=1774611758905)
Trade(buyOrderId=BUY-1763965650522-001606, sellOrderId=SELL-1763965655396-003468, tradeType=FOREX, price=2.55, quantity=309, timestamp=1774611758906)
Trade(buyOrderId=BUY-1763965650522-002014, sellOrderId=SELL-1763965655396-003468, tradeType=FOREX, price=2.55, quantity=121, timestamp=1774611758907)
Trade(buyOrderId=BUY-1763965650523-002362, sellOrderId=SELL-1763965655399-004541, tradeType=EQUITY, price=156.66, quantity=63, timestamp=1774611758908)
Trade(buyOrderId=BUY-1763965650522-001763, sellOrderId=SELL-1763965655399-004541, tradeType=EQUITY, price=156.66, quantity=161, timestamp=1774611758911)
Trade(buyOrderId=BUY-1763965650526-004518, sellOrderId=SELL-1763965655394-001984, tradeType=CRYPTO, price=515.75, quantity=1, timestamp=1774611758912)
Trade(buyOrderId=BUY-1763965650519-000544, sellOrderId=SELL-1763965655394-001984, tradeType=CRYPTO, price=515.75, quantity=59, timestamp=1774611758913)
Trade(buyOrderId=BUY-1763965650522-002014, sellOrderId=SELL-1763965655399-005008, tradeType=FOREX, price=2.92, quantity=352, timestamp=1774611758914)
Trade(buyOrderId=BUY-1763965650519-000544, sellOrderId=SELL-1763965655400-005229, tradeType=CRYPTO, price=303.13, quantity=17, timestamp=1774611758914)
Trade(buyOrderId=BUY-1763965650524-003395, sellOrderId=SELL-1763965655400-005229, tradeType=CRYPTO, price=303.13, quantity=62, timestamp=1774611758915)
Trade(buyOrderId=BUY-1763965650522-001763, sellOrderId=SELL-1763965655398-004236, tradeType=EQUITY, price=68.93, quantity=159, timestamp=1774611758915)
Trade(buyOrderId=BUY-1763965650523-002801, sellOrderId=SELL-1763965655398-004236, tradeType=EQUITY, price=68.93, quantity=344, timestamp=1774611758916)
Trade(buyOrderId=BUY-1763965650525-004002, sellOrderId=SELL-1763965655398-004236, tradeType=EQUITY, price=68.93, quantity=260, timestamp=1774611758917)
Trade(buyOrderId=BUY-1763965650525-004002, sellOrderId=SELL-1763965655403-007196, tradeType=EQUITY, price=133.26, quantity=10, timestamp=1774611758918)
Trade(buyOrderId=BUY-1763965650522-002229, sellOrderId=SELL-1763965655403-007196, tradeType=EQUITY, price=133.26, quantity=437, timestamp=1774611758918)
Trade(buyOrderId=BUY-1763965650523-002511, sellOrderId=SELL-1763965655403-007196, tradeType=EQUITY, price=133.26, quantity=163, timestamp=1774611758919)
Trade(buyOrderId=BUY-1763965650529-007473, sellOrderId=SELL-1763965655403-007196, tradeType=EQUITY, price=133.26, quantity=62, timestamp=1774611758919)
Trade(buyOrderId=BUY-1763965650522-002014, sellOrderId=SELL-1763965655401-005865, tradeType=FOREX, price=2.46, quantity=375, timestamp=1774611758920)
Trade(buyOrderId=BUY-1763965650524-003364, sellOrderId=SELL-1763965655401-005865, tradeType=FOREX, price=2.46, quantity=206, timestamp=1774611758921)
Trade(buyOrderId=BUY-1763965650524-003395, sellOrderId=SELL-1763965655392-001409, tradeType=CRYPTO, price=242.42, quantity=16, timestamp=1774611758921)
Trade(buyOrderId=BUY-1763965650528-006314, sellOrderId=SELL-1763965655392-001409, tradeType=CRYPTO, price=242.42, quantity=48, timestamp=1774611758922)
Trade(buyOrderId=BUY-1763965650529-007443, sellOrderId=SELL-1763965655392-001409, tradeType=CRYPTO, price=242.42, quantity=5, timestamp=1774611758923)
Trade(buyOrderId=BUY-1763965650529-007473, sellOrderId=SELL-1763965655393-001530, tradeType=EQUITY, price=154.25, quantity=6, timestamp=1774611758924)
Trade(buyOrderId=BUY-1763965650524-003364, sellOrderId=SELL-1763965655400-005641, tradeType=FOREX, price=1.33, quantity=274, timestamp=1774611758926)
Trade(buyOrderId=BUY-1763965650526-004533, sellOrderId=SELL-1763965655400-005641, tradeType=FOREX, price=1.33, quantity=41, timestamp=1774611758928)
Trade(buyOrderId=BUY-1763965650529-007473, sellOrderId=SELL-1763965655391-000736, tradeType=EQUITY, price=128.72, quantity=223, timestamp=1774611758929)
Trade(buyOrderId=BUY-1763965650526-004533, sellOrderId=SELL-1763965655402-006853, tradeType=FOREX, price=2.17, quantity=93, timestamp=1774611758929)
Trade(buyOrderId=BUY-1763965650526-004766, sellOrderId=SELL-1763965655402-006853, tradeType=FOREX, price=2.17, quantity=586, timestamp=1774611758931)
Trade(buyOrderId=BUY-1763965650529-007443, sellOrderId=SELL-1763965655402-006819, tradeType=CRYPTO, price=498.81, quantity=7, timestamp=1774611758932)
Trade(buyOrderId=BUY-1763965650529-007443, sellOrderId=SELL-1763965655401-006144, tradeType=CRYPTO, price=491.41, quantity=11, timestamp=1774611758934)
Trade(buyOrderId=BUY-1763965650525-004061, sellOrderId=SELL-1763965655401-006144, tradeType=CRYPTO, price=491.41, quantity=50, timestamp=1774611758936)
Trade(buyOrderId=BUY-1763965650522-002204, sellOrderId=SELL-1763965655401-006144, tradeType=CRYPTO, price=491.41, quantity=38, timestamp=1774611758936)
Trade(buyOrderId=BUY-1763965650526-004766, sellOrderId=SELL-1763965655396-003341, tradeType=FOREX, price=1.6, quantity=65, timestamp=1774611758938)
Trade(buyOrderId=BUY-1763965650522-001943, sellOrderId=SELL-1763965655396-003341, tradeType=FOREX, price=1.6, quantity=331, timestamp=1774611758938)
